Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
1.897,114.062,-56.649,2568.287
1.911,114.062,-56.649,2568.329
1.926,114.062,-56.65,2570.587
1.94,114.062,-56.65,2570.587
1.954,114.062,-56.65,2573.482
1.969,114.062,-56.65,2577.344
1.983,114.062,-56.651,2580.475
1.998,114.062,-56.651,2583.666
2.012,114.062,-56.651,2591.715
2.027,114.062,-56.651,2593.374
2.041,114.062,-56.652,2599.2
2.056,114.062,-56.652,2603.503
2.07,114.062,-56.652,2607.061
2.085,114.062,-56.652,2605.444
2.099,114.062,-56.653,2610.693
2.114,114.062,-56.653,2613.264
2.128,114.062,-56.653,2612.572
2.143,114.062,-56.653,2612.572
2.157,114.062,-56.653,2609.622
2.172,114.062,-56.654,2610.41
2.186,114.063,-56.654,2608.858
2.201,114.063,-56.654,2605.145
2.215,114.063,-56.654,2603.005
2.23,114.063,-56.655,2606.722
2.244,114.063,-56.655,2608.866
2.259,114.063,-56.655,2606.159
2.273,114.063,-56.655,2605.84
2.287,114.063,-56.656,2604.74
2.302,114.063,-56.656,2606.664
2.316,114.063,-56.656,2608.037
2.331,114.063,-56.656,2602.799
2.345,114.063,-56.657,2601.825
2.36,114.063,-56.657,2602.105
2.374,114.063,-56.657,2601.33
2.389,114.063,-56.657,2602.826
2.403,114.063,-56.658,2601.302
2.418,114.063,-56.658,2602.895
2.432,114.063,-56.658,2601.458
2.447,114.063,-56.658,2604.747
2.461,114.063,-56.659,2603.935
2.476,114.063,-56.659,2603.65
2.49,114.064,-56.659,2603.65
2.505,114.064,-56.659,2603.212
2.519,114.064,-56.66,2601.404
2.534,114.064,-56.66,2601.118
2.548,114.064,-56.66,2601.118
2.563,114.064,-56.66,2599.843
2.577,114.064,-56.661,2597.512
2.591,114.064,-56.661,2597.601
2.606,114.064,-56.661,2596.307
2.62,114.064,-56.661,2594.94
2.635,114.064,-56.662,2593.072
2.649,114.064,-56.662,2592.124
2.664,114.064,-56.662,2589.673
2.678,114.064,-56.662,2587.938
2.693,114.064,-56.662,2586.798
2.707,114.064,-56.663,2586.798
2.722,114.064,-56.663,2584.712
2.736,114.064,-56.663,2581.503
2.751,114.064,-56.663,2579.917
2.765,114.064,-56.664,2577.072
2.78,114.064,-56.664,2574.679
2.794,114.065,-56.664,2572.002
2.809,114.065,-56.664,2568.175
2.823,114.065,-56.665,2566.502
2.838,114.065,-56.665,2563.95
2.852,114.065,-56.665,2563.95
2.867,114.065,-56.665,2560.657
2.881,114.065,-56.666,2558.035
2.896,114.065,-56.666,2555.028
2.91,114.065,-56.666,2553.221
2.924,114.065,-56.666,2549.473
2.939,114.065,-56.667,2548.558
2.953,114.065,-56.667,2545.607
2.968,114.065,-56.667,2542.323
2.982,114.065,-56.667,2541.198
2.997,114.065,-56.668,2534.937
3.011,114.065,-56.668,2534.937
3.026,114.065,-56.668,2531.301
3.04,114.065,-56.668,2527.532
3.055,114.065,-56.669,2522.986
3.069,114.065,-56.669,2519.307
