Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
1.925,113.986,-56.652,2507.158
1.939,113.986,-56.653,2505.341
1.954,113.986,-56.653,2503.395
1.968,113.986,-56.653,2502.021
1.983,113.986,-56.653,2500.695
1.997,113.986,-56.654,2499.303
2.011,113.986,-56.654,2497.467
2.026,113.986,-56.654,2495.729
2.04,113.986,-56.654,2493.97
2.055,113.986,-56.655,2493.97
2.069,113.986,-56.655,2492.118
2.084,113.986,-56.655,2490.233
2.098,113.986,-56.655,2488.342
2.113,113.986,-56.656,2487.424
2.127,113.986,-56.656,2485.877
2.142,113.986,-56.656,2484.037
2.156,113.986,-56.656,2482.392
2.171,113.987,-56.657,2480.824
2.185,113.987,-56.657,2478.604
2.2,113.987,-56.657,2478.604
2.214,113.987,-56.657,2476.61
2.229,113.987,-56.658,2476.492
2.243,113.987,-56.658,2476.855
2.258,113.987,-56.658,2473.273
2.272,113.987,-56.658,2471.627
2.286,113.987,-56.659,2469.718
2.301,113.987,-56.659,2467.555
2.315,113.987,-56.659,2466.363
2.33,113.987,-56.659,2464.855
2.344,113.987,-56.66,2463.209
2.359,113.987,-56.66,2461.543
2.373,113.987,-56.66,2461.817
2.388,113.987,-56.66,2459.457
2.402,113.987,-56.661,2459.457
2.417,113.987,-56.661,2456.073
2.431,113.987,-56.661,2454.565
2.446,113.987,-56.661,2453.172
2.46,113.987,-56.662,2451.545
2.475,113.987,-56.662,2449.922
2.489,113.987,-56.662,2448.066
2.504,113.987,-56.662,2446.369
2.518,113.988,-56.662,2444.821
2.532,113.988,-56.663,2444.821
2.547,113.988,-56.663,2442.917
2.561,113.988,-56.663,2441.49
2.576,113.988,-56.663,2441.305
2.59,113.988,-56.664,2437.262
2.605,113.988,-56.664,2435.568
2.619,113.988,-56.664,2434.095
2.634,113.988,-56.664,2432.674
2.648,113.988,-56.665,2430.86
2.663,113.988,-56.665,2428.867
2.677,113.988,-56.665,2428.867
2.692,113.988,-56.665,2427.215
2.706,113.988,-56.666,2425.716
2.721,113.988,-56.666,2423.794
2.735,113.988,-56.666,2422.056
2.75,113.988,-56.666,2420.401
2.764,113.988,-56.667,2418.696
2.778,113.988,-56.667,2417.107
2.793,113.988,-56.667,2415.246
2.807,113.988,-56.667,2413.162
2.822,113.988,-56.668,2411.574
2.836,113.988,-56.668,2411.574
2.851,113.989,-56.668,2409.87
2.865,113.989,-56.668,2408.277
2.88,113.989,-56.669,2406.847
2.894,113.989,-56.669,2404.869
2.909,113.989,-56.669,2403.217
2.923,113.989,-56.669,2401.612
2.938,113.989,-56.67,2399.795
2.952,113.989,-56.67,2397.682
2.967,113.989,-56.67,2396.18
2.981,113.989,-56.67,2396.18
2.996,113.989,-56.671,2394.384
3.01,113.989,-56.671,2392.902
3.024,113.989,-56.671,2391.25
3.039,113.989,-56.671,2389.448
