Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
2.152,114.038,-56.655,2488.566
2.166,114.038,-56.655,2489.298
2.181,114.038,-56.655,2488.618
2.195,114.039,-56.655,2488.943
2.21,114.039,-56.656,2488.496
2.224,114.039,-56.656,2488.533
2.239,114.039,-56.656,2487.912
2.253,114.039,-56.656,2489.688
2.267,114.039,-56.657,2488.341
2.282,114.039,-56.657,2486.02
2.296,114.039,-56.657,2484.947
2.311,114.039,-56.657,2484.947
2.325,114.039,-56.658,2484.347
2.34,114.039,-56.658,2483.601
2.354,114.039,-56.658,2483.344
2.368,114.039,-56.658,2484.652
2.383,114.039,-56.659,2487.902
2.397,114.039,-56.659,2487.243
2.412,114.039,-56.659,2486.594
2.426,114.039,-56.659,2487.443
2.441,114.039,-56.66,2487.851
2.455,114.039,-56.66,2487.851
2.47,114.039,-56.66,2488.448
2.484,114.039,-56.66,2486.286
2.498,114.04,-56.661,2484.383
2.513,114.04,-56.661,2483.911
2.527,114.04,-56.661,2484.45
2.542,114.04,-56.661,2483.664
2.556,114.04,-56.662,2482.444
2.571,114.04,-56.662,2481.522
2.585,114.04,-56.662,2479.673
2.6,114.04,-56.662,2478.422
2.614,114.04,-56.662,2478.229
2.628,114.04,-56.663,2478.229
2.643,114.04,-56.663,2479.684
2.657,114.04,-56.663,2477.653
2.672,114.04,-56.663,2473.503
2.686,114.04,-56.664,2472.57
2.701,114.04,-56.664,2474.436
2.715,114.04,-56.664,2472.848
2.73,114.04,-56.664,2471.25
2.744,114.04,-56.665,2466.876
2.758,114.04,-56.665,2464.45
2.773,114.04,-56.665,2464.45
2.787,114.04,-56.665,2464.275
2.802,114.04,-56.666,2459.716
2.816,114.041,-56.666,2459.927
2.831,114.041,-56.666,2455.301
2.845,114.041,-56.666,2455.487
2.86,114.041,-56.667,2453.607
2.874,114.041,-56.667,2449.191
2.888,114.041,-56.667,2447.073
2.903,114.041,-56.667,2444.362
2.917,114.041,-56.668,2447.087
2.932,114.041,-56.668,2447.087
2.946,114.041,-56.668,2444.872
2.961,114.041,-56.668,2440.255
2.975,114.041,-56.669,2440.531
2.989,114.041,-56.669,2435.317
3.004,114.041,-56.669,2433.656
3.018,114.041,-56.669,2430.83
3.033,114.041,-56.67,2427.787
3.047,114.041,-56.67,2424.761
3.062,114.041,-56.67,2420.608
3.076,114.041,-56.67,2422.238
