Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
0.289,114.025,-56.623,2573.374
0.303,114.025,-56.624,2573.374
0.318,114.025,-56.624,2577.068
0.332,114.025,-56.624,2583.737
0.347,114.025,-56.624,2587.002
0.361,114.025,-56.625,2588.002
0.375,114.025,-56.625,2586.859
0.39,114.025,-56.625,2586.715
0.404,114.025,-56.625,2588.433
0.419,114.025,-56.626,2592.7
0.433,114.025,-56.626,2594.03
0.448,114.025,-56.626,2593.53
0.462,114.025,-56.626,2593.53
0.477,114.025,-56.627,2594.484
0.491,114.025,-56.627,2596.948
0.505,114.025,-56.627,2601.422
0.52,114.025,-56.627,2606.84
0.534,114.025,-56.628,2606.84
0.549,114.025,-56.628,2609.453
0.563,114.025,-56.628,2601.088
0.578,114.026,-56.628,2596.158
0.592,114.026,-56.629,2592.338
0.607,114.026,-56.629,2592.338
0.621,114.026,-56.629,2591.481
0.635,114.026,-56.629,2589.253
0.65,114.026,-56.63,2589.845
0.664,114.026,-56.63,2578.121
0.679,114.026,-56.63,2571.556
0.693,114.026,-56.63,2566.062
0.708,114.026,-56.631,2559.824
0.722,114.026,-56.631,2553.113
0.736,114.026,-56.631,2547.787
0.751,114.026,-56.631,2542.15
0.765,114.026,-56.632,2542.15
0.78,114.026,-56.632,2537.437
0.794,114.026,-56.632,2533.407
0.809,114.026,-56.632,2533.407
0.823,114.026,-56.632,2532.464
0.838,114.026,-56.633,2539.319
0.852,114.026,-56.633,2539.008
0.866,114.026,-56.633,2537.882
0.881,114.026,-56.633,2535.639
0.895,114.027,-56.634,2535.639
0.91,114.027,-56.634,2535.673
0.924,114.027,-56.634,2536.925
0.939,114.027,-56.634,2539.054
0.953,114.027,-56.635,2539.876
0.968,114.027,-56.635,2542.301
0.982,114.027,-56.635,2537.815
0.996,114.027,-56.635,2532.331
1.011,114.027,-56.636,2527.203
1.025,114.027,-56.636,2522.19
1.04,114.027,-56.636,2517.074
1.054,114.027,-56.636,2511.36
1.069,114.027,-56.637,2511.65
1.083,114.027,-56.637,2505.997
1.097,114.027,-56.637,2505.596
1.112,114.027,-56.637,2507.578
1.126,114.027,-56.638,2510.979
1.141,114.027,-56.638,2512.433
1.155,114.027,-56.638,2510.949
1.17,114.027,-56.638,2511.337
1.184,114.027,-56.639,2512.35
1.199,114.027,-56.639,2509.086
1.213,114.028,-56.639,2506.209
1.227,114.028,-56.639,2506.209
1.242,114.028,-56.64,2506.409
1.256,114.028,-56.64,2510.344
1.271,114.028,-56.64,2514.829
1.285,114.028,-56.64,2519.415
1.3,114.028,-56.641,2520.945
1.314,114.028,-56.641,2519.965
1.329,114.028,-56.641,2516.421
1.343,114.028,-56.641,2512.992
1.357,114.028,-56.641,2512.287
1.372,114.028,-56.642,2509.293
1.386,114.028,-56.642,2503.627
1.401,114.028,-56.642,2500.977
1.415,114.028,-56.642,2498.505
1.43,114.028,-56.643,2496.89
1.444,114.028,-56.643,2496.89
1.458,114.028,-56.643,2499.444
1.473,114.028,-56.643,2498.461
1.487,114.028,-56.644,2496.472
1.502,114.028,-56.644,2493.547
1.516,114.028,-56.644,2490.587
1.531,114.029,-56.644,2490.587
1.545,114.029,-56.645,2489.343
1.56,114.029,-56.645,2489.071
1.574,114.029,-56.645,2485.529
1.588,114.029,-56.645,2485.529
1.603,114.029,-56.646,2475.991
1.617,114.029,-56.646,2470.837
1.632,114.029,-56.646,2466.42
1.646,114.029,-56.646,2462.991
1.661,114.029,-56.647,2463.589
1.675,114.029,-56.647,2461.948
1.69,114.029,-56.647,2465.677
1.704,114.029,-56.647,2466
1.718,114.029,-56.648,2463.971
1.733,114.029,-56.648,2466.508
1.747,114.029,-56.648,2471.43
