Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (3) (mean)
0.318,89.764,-57.174,-374.314
0.333,89.764,-57.175,-375.311
0.347,89.764,-57.175,-372.694
0.362,89.764,-57.175,-369.61
0.376,89.764,-57.175,-363.783
0.391,89.764,-57.176,-365.23
0.405,89.764,-57.176,-362.992
0.42,89.764,-57.176,-360.591
0.434,89.764,-57.176,-357.652
0.449,89.764,-57.177,-359.348
0.463,89.764,-57.177,-359.348
0.478,89.764,-57.177,-356.876
0.492,89.764,-57.177,-356.586
0.507,89.764,-57.178,-352.387
0.521,89.764,-57.178,-349.965
0.536,89.764,-57.178,-348.829
0.55,89.764,-57.178,-347.999
0.565,89.764,-57.179,-350.512
0.579,89.764,-57.179,-353.467
0.594,89.764,-57.179,-356.923
0.608,89.764,-57.179,-356.923
0.622,89.764,-57.179,-356.923
0.637,89.764,-57.18,-364.249
0.651,89.764,-57.18,-366.739
0.666,89.764,-57.18,-368.516
0.68,89.764,-57.18,-370.047
0.695,89.764,-57.181,-372.052
0.709,89.764,-57.181,-375.164
0.724,89.764,-57.181,-378.039
0.738,89.764,-57.181,-380.025
0.753,89.764,-57.182,-386.268
0.767,89.764,-57.182,-386.268
0.782,89.764,-57.182,-390.321
0.796,89.764,-57.182,-394.211
0.811,89.764,-57.183,-397.868
0.825,89.764,-57.183,-400.453
0.84,89.764,-57.183,-402.046
0.854,89.764,-57.183,-404.23
0.869,89.764,-57.184,-406.274
0.883,89.764,-57.184,-407.066
0.898,89.764,-57.184,-408.724
0.912,89.764,-57.184,-410.994
0.927,89.764,-57.185,-410.994
0.941,89.765,-57.185,-412.393
0.955,89.765,-57.185,-413.609
0.97,89.765,-57.185,-413.471
0.984,89.765,-57.186,-412.046
0.999,89.765,-57.186,-408.302
1.013,89.765,-57.186,-406.259
1.028,89.765,-57.186,-404.428
1.042,89.765,-57.187,-404.062
1.057,89.765,-57.187,-408.169
1.071,89.765,-57.187,-408.169
1.086,89.765,-57.187,-408.048
1.1,89.765,-57.188,-408.622
1.115,89.765,-57.188,-409.105
1.129,89.765,-57.188,-408.52
1.144,89.765,-57.188,-408.082
1.158,89.765,-57.189,-407.85
1.173,89.765,-57.189,-407.794
