Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
0.881,114.07,-56.632,2624.577
0.896,114.07,-56.632,2621.006
0.91,114.07,-56.632,2619.232
0.924,114.071,-56.632,2619.408
0.939,114.071,-56.633,2618.804
0.953,114.071,-56.633,2617.731
0.968,114.071,-56.633,2617.731
0.982,114.071,-56.633,2616.551
0.997,114.071,-56.634,2614.779
1.011,114.071,-56.634,2614.779
1.026,114.071,-56.634,2611.984
1.04,114.071,-56.634,2607.275
1.054,114.071,-56.635,2602.962
1.069,114.071,-56.635,2599.692
1.083,114.071,-56.635,2599.275
1.098,114.071,-56.635,2601.92
1.112,114.071,-56.636,2608.436
1.127,114.071,-56.636,2610.806
1.141,114.071,-56.636,2609.661
1.156,114.071,-56.636,2604.803
1.17,114.071,-56.637,2604.803
1.184,114.071,-56.637,2602.138
1.199,114.071,-56.637,2601.638
1.213,114.071,-56.637,2599.877
1.228,114.072,-56.638,2598.497
1.242,114.072,-56.638,2594.983
1.257,114.072,-56.638,2593.425
1.271,114.072,-56.638,2590.779
1.286,114.072,-56.639,2590.779
1.3,114.072,-56.639,2590.039
1.314,114.072,-56.639,2591.432
1.329,114.072,-56.639,2591.432
1.343,114.072,-56.64,2597.022
1.358,114.072,-56.64,2598.146
1.372,114.072,-56.64,2599.485
1.387,114.072,-56.64,2601.423
1.401,114.072,-56.64,2600.941
1.416,114.072,-56.641,2600.854
1.43,114.072,-56.641,2600.542
1.444,114.072,-56.641,2599.145
1.459,114.072,-56.641,2601.336
1.473,114.072,-56.642,2603.311
1.488,114.072,-56.642,2601.431
1.502,114.072,-56.642,2596.012
1.517,114.072,-56.642,2590.896
1.531,114.073,-56.643,2590.209
1.546,114.073,-56.643,2587.754
1.56,114.073,-56.643,2585.925
1.574,114.073,-56.643,2584.287
1.589,114.073,-56.644,2583.596
1.603,114.073,-56.644,2588.79
1.618,114.073,-56.644,2587.351
1.632,114.073,-56.644,2587.351
1.647,114.073,-56.645,2594.664
1.661,114.073,-56.645,2599.556
1.675,114.073,-56.645,2600.142
1.69,114.073,-56.645,2602.47
1.704,114.073,-56.646,2605.624
1.719,114.073,-56.646,2609.128
1.733,114.073,-56.646,2612.539
1.748,114.073,-56.646,2617.82
1.762,114.073,-56.647,2616.747
1.777,114.073,-56.647,2620.718
1.791,114.073,-56.647,2623.933
1.805,114.073,-56.647,2627.186
1.82,114.074,-56.648,2630.42
1.834,114.074,-56.648,2630.42
